trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1159018,151,4/12/2016 17:51,Palo Alto Caltrain Station,34,4/12/2016 17:54,Cowper at University,37,216,Subscriber,94301,Weekday
1159019,800,4/12/2016 17:52,Temporary Transbay Terminal (Howard at Beale),55,4/12/2016 18:05,San Francisco Caltrain (Townsend at 4th),70,311,Subscriber,94030,Weekday
1159021,499,4/12/2016 17:52,Market at 10th,67,4/12/2016 18:01,San Francisco Caltrain 2 (330 Townsend),69,300,Subscriber,94043,Weekday
1159022,847,4/12/2016 17:53,Commercial at Montgomery,45,4/12/2016 18:07,San Francisco Caltrain (Townsend at 4th),70,417,Subscriber,94086,Weekday
1159024,735,4/12/2016 17:53,Embarcadero at Folsom,51,4/12/2016 18:06,San Francisco Caltrain (Townsend at 4th),70,696,Subscriber,94117,Weekday
1159025,459,4/12/2016 17:53,Post at Kearny,47,4/12/2016 18:01,Civic Center BART (7th at Market),72,506,Subscriber,60091,Weekday
1159026,602,4/12/2016 17:54,Market at 10th,67,4/12/2016 18:04,San Francisco Caltrain 2 (330 Townsend),69,566,Subscriber,94041,Weekday
1159027,777,4/12/2016 17:54,Golden Gate at Polk,59,4/12/2016 18:07,San Francisco Caltrain 2 (330 Townsend),69,607,Subscriber,95112,Weekday
1159028,267,4/12/2016 17:54,Howard at 2nd,63,4/12/2016 17:59,Steuart at Market,74,455,Subscriber,94115,Weekday
1159031,493,4/12/2016 17:55,2nd at Folsom,62,4/12/2016 18:03,San Francisco Caltrain 2 (330 Townsend),69,621,Subscriber,94306,Weekday
1159032,604,4/12/2016 17:55,St James Park,13,4/12/2016 18:05,Japantown,9,660,Subscriber,95112,Weekday
1159033,95,4/12/2016 17:55,Beale at Market,56,4/12/2016 17:57,Temporary Transbay Terminal (Howard at Beale),55,465,Subscriber,95618,Weekday
1159034,1139,4/12/2016 17:55,Beale at Market,56,4/12/2016 18:14,Market at 10th,67,372,Subscriber,94804,Weekday
1159035,632,4/12/2016 17:56,Broadway St at Battery St,82,4/12/2016 18:07,2nd at Townsend,61,509,Subscriber,95111,Weekday
1159036,205,4/12/2016 17:56,Broadway St at Battery St,82,4/12/2016 18:00,Steuart at Market,74,484,Subscriber,94702,Weekday
1159038,542,4/12/2016 17:56,Market at 10th,67,4/12/2016 18:05,San Francisco Caltrain 2 (330 Townsend),69,370,Subscriber,94025,Weekday
1159039,750,4/12/2016 17:57,Townsend at 7th,65,4/12/2016 18:10,Market at Sansome,77,377,Subscriber,94133,Weekday
1159040,542,4/12/2016 17:57,Powell Street BART,39,4/12/2016 18:07,San Francisco Caltrain 2 (330 Townsend),69,404,Subscriber,94062,Weekday
1159044,370,4/12/2016 17:58,2nd at South Park,64,4/12/2016 18:04,Spear at Folsom,49,587,Subscriber,94102,Weekday
1159045,467,4/12/2016 17:58,Embarcadero at Folsom,51,4/12/2016 18:06,San Francisco Caltrain (Townsend at 4th),70,309,Subscriber,94134,Weekday
1159047,657,4/12/2016 17:58,Clay at Battery,41,4/12/2016 18:09,Market at 10th,67,449,Subscriber,94111,Weekday
1159048,537,4/12/2016 17:58,Market at 10th,67,4/12/2016 18:07,San Francisco Caltrain 2 (330 Townsend),69,560,Subscriber,94040,Weekday
1159049,604,4/12/2016 17:58,Market at 10th,67,4/12/2016 18:08,San Francisco Caltrain 2 (330 Townsend),69,652,Subscriber,94025,Weekday
1159050,630,4/12/2016 17:58,Embarcadero at Vallejo,48,4/12/2016 18:09,2nd at South Park,64,495,Subscriber,94602,Weekday
1159051,291,4/12/2016 17:59,Harry Bridges Plaza (Ferry Building),50,4/12/2016 18:03,Embarcadero at Bryant,54,447,Subscriber,94158,Weekday
1159052,210,4/12/2016 17:58,Townsend at 7th,65,4/12/2016 18:02,San Francisco Caltrain 2 (330 Townsend),69,292,Subscriber,94040,Weekday
1159054,777,4/12/2016 17:59,Mechanics Plaza (Market at Battery),75,4/12/2016 18:12,South Van Ness at Market,66,69,Subscriber,94110,Weekday
