trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1291504,366,7/26/2016 18:02,2nd at South Park,64,7/26/2016 18:08,Market at Sansome,77,291,Subscriber,94709,Weekday
1291505,403,7/26/2016 18:02,Spear at Folsom,49,7/26/2016 18:08,2nd at Townsend,61,570,Subscriber,95126,Weekday
1291506,735,7/26/2016 18:02,Harry Bridges Plaza (Ferry Building),50,7/26/2016 18:15,2nd at Townsend,61,440,Subscriber,94158,Weekday
1291507,187,7/26/2016 18:03,San Jose Diridon Caltrain Station,2,7/26/2016 18:06,Santa Clara at Almaden,4,676,Subscriber,95126,Weekday
1291508,664,7/26/2016 18:03,Post at Kearny,47,7/26/2016 18:14,2nd at Townsend,61,598,Subscriber,94107,Weekday
1291509,597,7/26/2016 18:04,Temporary Transbay Terminal (Howard at Beale),55,7/26/2016 18:14,San Francisco Caltrain (Townsend at 4th),70,427,Subscriber,94401,Weekday
1291510,711,7/26/2016 18:04,San Francisco Caltrain (Townsend at 4th),70,7/26/2016 18:16,Harry Bridges Plaza (Ferry Building),50,413,Subscriber,94133,Weekday
1291511,5037,7/26/2016 18:05,2nd at Folsom,62,7/26/2016 19:29,2nd at Folsom,62,279,Customer,60606,Weekday
1291512,410,7/26/2016 18:05,Embarcadero at Vallejo,48,7/26/2016 18:12,Spear at Folsom,49,132,Subscriber,94105,Weekday
1291513,528,7/26/2016 18:05,2nd at Townsend,61,7/26/2016 18:14,Harry Bridges Plaza (Ferry Building),50,687,Subscriber,94960,Weekday
1291515,591,7/26/2016 18:05,Market at Sansome,77,7/26/2016 18:15,San Francisco Caltrain (Townsend at 4th),70,86,Subscriber,95126,Weekday
1291516,572,7/26/2016 18:06,San Francisco Caltrain (Townsend at 4th),70,7/26/2016 18:15,Harry Bridges Plaza (Ferry Building),50,327,Subscriber,94618,Weekday
1291517,365,7/26/2016 18:06,Beale at Market,56,7/26/2016 18:12,Grant Avenue at Columbus Avenue,73,361,Subscriber,94133,Weekday
1291518,489,7/26/2016 18:06,Spear at Folsom,49,7/26/2016 18:14,San Francisco Caltrain 2 (330 Townsend),69,619,Subscriber,95125,Weekday
1291519,761,7/26/2016 18:06,Commercial at Montgomery,45,7/26/2016 18:19,San Francisco Caltrain (Townsend at 4th),70,287,Subscriber,94158,Weekday
1291520,642,7/26/2016 18:07,San Francisco Caltrain (Townsend at 4th),70,7/26/2016 18:18,Embarcadero at Bryant,54,393,Subscriber,94105,Weekday
1291521,221,7/26/2016 18:07,San Francisco Caltrain (Townsend at 4th),70,7/26/2016 18:10,Townsend at 7th,65,603,Subscriber,94118,Weekday
1291524,522,7/26/2016 18:08,Market at 10th,67,7/26/2016 18:16,San Francisco Caltrain 2 (330 Townsend),69,282,Subscriber,95051,Weekday
1291525,309,7/26/2016 18:08,San Francisco Caltrain (Townsend at 4th),70,7/26/2016 18:13,2nd at South Park,64,325,Subscriber,94107,Weekday
1291526,957,7/26/2016 18:08,Harry Bridges Plaza (Ferry Building),50,7/26/2016 18:24,2nd at Townsend,61,589,Customer,94804,Weekday
1291527,736,7/26/2016 18:08,Embarcadero at Folsom,51,7/26/2016 18:21,San Francisco Caltrain 2 (330 Townsend),69,615,Subscriber,94087,Weekday
1291528,739,7/26/2016 18:08,Steuart at Market,74,7/26/2016 18:21,San Francisco Caltrain 2 (330 Townsend),69,594,Subscriber,94062,Weekday
1291529,481,7/26/2016 18:09,2nd at Folsom,62,7/26/2016 18:17,Harry Bridges Plaza (Ferry Building),50,551,Subscriber,94973,Weekday
1291530,640,7/26/2016 18:09,Adobe on Almaden,5,7/26/2016 18:19,Ryland Park,84,136,Subscriber,95110,Weekday
