trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1105892,17035,2/25/2016 14:32,Yerba Buena Center of the Arts (3rd @ Howard),68,2/25/2016 19:16,Yerba Buena Center of the Arts (3rd @ Howard),68,291,Customer,49684,Weekday
1105893,320,2/25/2016 14:34,2nd at Folsom,62,2/25/2016 14:39,Harry Bridges Plaza (Ferry Building),50,579,Subscriber,94105,Weekday
1105895,1613,2/25/2016 14:34,Broadway St at Battery St,82,2/25/2016 15:01,Mechanics Plaza (Market at Battery),75,338,Customer,nil,Weekday
1105896,143,2/25/2016 14:36,Commercial at Montgomery,45,2/25/2016 14:38,Market at Sansome,77,270,Subscriber,94122,Weekday
1105897,895,2/25/2016 14:36,Townsend at 7th,65,2/25/2016 14:51,Powell at Post (Union Square),71,584,Subscriber,94107,Weekday
1105898,321,2/25/2016 14:37,Commercial at Montgomery,45,2/25/2016 14:42,Howard at 2nd,63,575,Subscriber,94596,Weekday
1105899,2662,2/25/2016 14:37,Embarcadero at Sansome,60,2/25/2016 15:21,Embarcadero at Sansome,60,267,Customer,10704,Weekday
1105900,2657,2/25/2016 14:37,Embarcadero at Sansome,60,2/25/2016 15:21,Embarcadero at Sansome,60,484,Customer,10704,Weekday
1105901,493,2/25/2016 14:37,Howard at 2nd,63,2/25/2016 14:45,Powell at Post (Union Square),71,445,Customer,94086,Weekday
1105902,481,2/25/2016 14:37,Howard at 2nd,63,2/25/2016 14:45,Powell at Post (Union Square),71,473,Customer,94086,Weekday
1105904,769,2/25/2016 14:40,San Francisco Caltrain 2 (330 Townsend),69,2/25/2016 14:53,Market at Sansome,77,544,Subscriber,94612,Weekday
1105905,559,2/25/2016 14:40,Steuart at Market,74,2/25/2016 14:50,San Francisco Caltrain (Townsend at 4th),70,329,Customer,32164,Weekday
1105907,283,2/25/2016 14:45,Howard at 2nd,63,2/25/2016 14:50,Steuart at Market,74,380,Subscriber,94105,Weekday
1105908,776,2/25/2016 14:45,Embarcadero at Folsom,51,2/25/2016 14:58,San Francisco Caltrain (Townsend at 4th),70,527,Subscriber,95014,Weekday
1105909,453,2/25/2016 14:47,San Francisco Caltrain 2 (330 Townsend),69,2/25/2016 14:55,Powell Street BART,39,313,Subscriber,94107,Weekday
1105910,291,2/25/2016 14:49,Davis at Jackson,42,2/25/2016 14:54,Spear at Folsom,49,553,Subscriber,92064,Weekday
1105911,681,2/25/2016 14:52,San Francisco Caltrain (Townsend at 4th),70,2/25/2016 15:04,Steuart at Market,74,407,Subscriber,95035,Weekday
1105912,371,2/25/2016 14:57,Market at Sansome,77,2/25/2016 15:03,2nd at South Park,64,49,Subscriber,94107,Weekday
1105913,190,2/25/2016 15:00,San Antonio Shopping Center,31,2/25/2016 15:03,San Antonio Caltrain Station,29,647,Subscriber,94115,Weekday
1105916,4857,2/25/2016 15:03,Howard at 2nd,63,2/25/2016 16:24,Harry Bridges Plaza (Ferry Building),50,614,Customer,94606,Weekday
1105919,367,2/25/2016 15:05,Embarcadero at Sansome,60,2/25/2016 15:11,Steuart at Market,74,434,Customer,94610,Weekday
1105922,447,2/25/2016 15:06,2nd at Townsend,61,2/25/2016 15:13,Harry Bridges Plaza (Ferry Building),50,426,Subscriber,94945,Weekday
1105925,255,2/25/2016 15:06,Temporary Transbay Terminal (Howard at Beale),55,2/25/2016 15:11,Embarcadero at Bryant,54,419,Subscriber,94941,Weekday
1105928,457,2/25/2016 15:07,Embarcadero at Sansome,60,2/25/2016 15:15,Steuart at Market,74,537,Subscriber,95051,Weekday
1105932,70,2/25/2016 15:12,Davis at Jackson,42,2/25/2016 15:13,Davis at Jackson,42,420,Subscriber,94608,Weekday
1105933,651,2/25/2016 15:13,Beale at Market,56,2/25/2016 15:24,San Francisco Caltrain (Townsend at 4th),70,671,Subscriber,95136,Weekday
1105934,402,2/25/2016 15:13,Mechanics Plaza (Market at Battery),75,2/25/2016 15:19,Powell Street BART,39,338,Subscriber,94107,Weekday
