trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
971075,886,10/14/2015 18:05,Steuart at Market,74,10/14/2015 18:20,Market at 10th,67,483,Customer,20817,Weekday
971076,365,10/14/2015 18:05,San Francisco Caltrain (Townsend at 4th),70,10/14/2015 18:11,2nd at Folsom,62,563,Subscriber,94105,Weekday
971077,513,10/14/2015 18:05,San Francisco Caltrain (Townsend at 4th),70,10/14/2015 18:14,Temporary Transbay Terminal (Howard at Beale),55,488,Subscriber,94530,Weekday
971078,920,10/14/2015 18:05,San Francisco Caltrain (Townsend at 4th),70,10/14/2015 18:21,Beale at Market,56,274,Subscriber,94930,Weekday
971079,156,10/14/2015 18:05,Howard at 2nd,63,10/14/2015 18:08,Market at Sansome,77,294,Subscriber,94538,Weekday
971080,501,10/14/2015 18:06,Howard at 2nd,63,10/14/2015 18:15,San Francisco Caltrain 2 (330 Townsend),69,522,Subscriber,94061,Weekday
971081,306,10/14/2015 18:07,Grant Avenue at Columbus Avenue,73,10/14/2015 18:12,Market at Sansome,77,465,Subscriber,94133,Weekday
971083,196,10/14/2015 18:08,Powell Street BART,39,10/14/2015 18:11,Civic Center BART (7th at Market),72,111,Subscriber,94103,Weekday
971084,1061,10/14/2015 18:08,Market at 10th,67,10/14/2015 18:25,Embarcadero at Folsom,51,404,Subscriber,94105,Weekday
971085,709,10/14/2015 18:08,Market at 10th,67,10/14/2015 18:20,Temporary Transbay Terminal (Howard at Beale),55,107,Subscriber,94170,Weekday
971086,419,10/14/2015 18:07,2nd at South Park,64,10/14/2015 18:14,Market at Sansome,77,402,Subscriber,94607,Weekday
971087,417,10/14/2015 18:08,San Francisco Caltrain (Townsend at 4th),70,10/14/2015 18:15,Embarcadero at Bryant,54,412,Subscriber,94109,Weekday
971088,941,10/14/2015 18:08,Embarcadero at Sansome,60,10/14/2015 18:24,San Francisco Caltrain 2 (330 Townsend),69,134,Subscriber,95136,Weekday
971089,890,10/14/2015 18:09,2nd at Townsend,61,10/14/2015 18:23,Beale at Market,56,687,Subscriber,94960,Weekday
971090,547,10/14/2015 18:05,Mechanics Plaza (Market at Battery),75,10/14/2015 18:14,Embarcadero at Bryant,54,313,Subscriber,94105,Weekday
971091,343,10/14/2015 18:09,Embarcadero at Sansome,60,10/14/2015 18:15,Steuart at Market,74,538,Subscriber,94595,Weekday
971092,458,10/14/2015 18:09,Market at 10th,67,10/14/2015 18:17,San Francisco Caltrain 2 (330 Townsend),69,511,Subscriber,94066,Weekday
971093,536,10/14/2015 18:10,Broadway St at Battery St,82,10/14/2015 18:19,Beale at Market,56,441,Subscriber,94610,Weekday
971094,318,10/14/2015 18:11,Santa Clara at Almaden,4,10/14/2015 18:17,San Jose Diridon Caltrain Station,2,60,Subscriber,94305,Weekday
971095,799,10/14/2015 18:12,Broadway St at Battery St,82,10/14/2015 18:25,Yerba Buena Center of the Arts (3rd @ Howard),68,380,Subscriber,95124,Weekday
971096,995,10/14/2015 18:12,Townsend at 7th,65,10/14/2015 18:29,Golden Gate at Polk,59,562,Customer,94118,Weekday
971097,282,10/14/2015 18:12,2nd at South Park,64,10/14/2015 18:17,Temporary Transbay Terminal (Howard at Beale),55,266,Subscriber,94920,Weekday
