trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
1065722,637,1/20/2016 12:47,Powell at Post (Union Square),71,1/20/2016 12:57,2nd at Townsend,61,613,Subscriber,94803,Weekday
1065723,5809,1/20/2016 12:59,Steuart at Market,74,1/20/2016 14:36,Post at Kearny,47,391,Subscriber,94920,Weekday
1065724,381,1/20/2016 12:59,Embarcadero at Folsom,51,1/20/2016 13:06,2nd at Townsend,61,344,Subscriber,94609,Weekday
1065725,438,1/20/2016 13:04,Ryland Park,84,1/20/2016 13:12,Santa Clara County Civic Center,80,207,Subscriber,95112,Weekday
1065726,826,1/20/2016 13:04,Redwood City Public Library,24,1/20/2016 13:18,San Mateo County Center,23,149,Subscriber,94061,Weekday
1065727,797,1/20/2016 13:05,Harry Bridges Plaza (Ferry Building),50,1/20/2016 13:19,San Francisco Caltrain (Townsend at 4th),70,619,Subscriber,94107,Weekday
1065728,1043,1/20/2016 13:06,Charleston Park/ North Bayshore Area,33,1/20/2016 13:24,Mountain View Caltrain Station,28,203,Customer,nil,Weekday
1065729,374,1/20/2016 13:09,Powell Street BART,39,1/20/2016 13:15,Market at 10th,67,398,Subscriber,94133,Weekday
1065730,664,1/20/2016 13:09,Post at Kearny,47,1/20/2016 13:20,2nd at Folsom,62,525,Subscriber,94117,Weekday
1065731,338,1/20/2016 13:09,2nd at Townsend,61,1/20/2016 13:15,2nd at Folsom,62,613,Subscriber,94523,Weekday
1065732,659,1/20/2016 13:16,Embarcadero at Vallejo,48,1/20/2016 13:27,Powell Street BART,39,189,Subscriber,94107,Weekday
1065733,273,1/20/2016 13:16,Santa Clara at Almaden,4,1/20/2016 13:21,MLK Library,11,143,Subscriber,95051,Weekday
1065734,285,1/20/2016 13:18,2nd at Folsom,62,1/20/2016 13:23,2nd at Townsend,61,585,Subscriber,94040,Weekday
1065735,258,1/20/2016 13:18,Post at Kearny,47,1/20/2016 13:22,Beale at Market,56,343,Subscriber,94111,Weekday
1065736,242,1/20/2016 13:19,San Jose City Hall,10,1/20/2016 13:23,SJSU 4th at San Carlos,12,217,Subscriber,95112,Weekday
1065737,586,1/20/2016 13:19,Spear at Folsom,49,1/20/2016 13:29,Market at 4th,76,560,Subscriber,94609,Weekday
1065738,651,1/20/2016 13:20,Grant Avenue at Columbus Avenue,73,1/20/2016 13:31,Harry Bridges Plaza (Ferry Building),50,540,Customer,94608,Weekday
1065739,114,1/20/2016 13:21,San Francisco City Hall,58,1/20/2016 13:23,Golden Gate at Polk,59,601,Subscriber,94707,Weekday
1065742,662,1/20/2016 13:17,Powell at Post (Union Square),71,1/20/2016 13:28,Broadway St at Battery St,82,380,Subscriber,94605,Weekday
1065743,1259,1/20/2016 13:18,Powell at Post (Union Square),71,1/20/2016 13:39,Townsend at 7th,65,500,Subscriber,94107,Weekday
1065747,347,1/20/2016 13:28,Embarcadero at Folsom,51,1/20/2016 13:33,Mechanics Plaza (Market at Battery),75,214,Subscriber,94104,Weekday
1065748,1207,1/20/2016 13:28,Civic Center BART (7th at Market),72,1/20/2016 13:48,Embarcadero at Sansome,60,311,Customer,44,Weekday
1065749,382,1/20/2016 13:28,Yerba Buena Center of the Arts (3rd @ Howard),68,1/20/2016 13:35,San Francisco Caltrain (Townsend at 4th),70,482,Subscriber,94103-2585,Weekday
1065751,246,1/20/2016 13:30,Steuart at Market,74,1/20/2016 13:34,Embarcadero at Bryant,54,436,Customer,nil,Weekday
1065752,354,1/20/2016 13:33,2nd at Folsom,62,1/20/2016 13:39,Market at 4th,76,525,Subscriber,94117,Weekday
1065753,447,1/20/2016 13:35,Harry Bridges Plaza (Ferry Building),50,1/20/2016 13:43,Embarcadero at Bryant,54,351,Subscriber,94114,Weekday
1065754,230,1/20/2016 13:37,Embarcadero at Vallejo,48,1/20/2016 13:40,Steuart at Market,74,465,Subscriber,94706,Weekday
1065758,1188,1/20/2016 13:42,2nd at South Park,64,1/20/2016 14:02,Embarcadero at Sansome,60,286,Subscriber,94107,Weekday
1065759,729,1/20/2016 13:46,San Francisco Caltrain (Townsend at 4th),70,1/20/2016 13:58,Howard at 2nd,63,482,Subscriber,94065,Weekday
1065760,583,1/20/2016 13:47,Market at 4th,76,1/20/2016 13:56,Spear at Folsom,49,328,Subscriber,94609,Weekday
1065761,394,1/20/2016 13:47,Embarcadero at Folsom,51,1/20/2016 13:53,2nd at South Park,64,282,Subscriber,94114,Weekday
1065762,721,1/20/2016 13:47,Washington at Kearny,46,1/20/2016 13:59,Embarcadero at Bryant,54,338,Subscriber,94105,Weekday
1065764,234,1/20/2016 13:52,Howard at 2nd,63,1/20/2016 13:56,Post at Kearny,47,353,Subscriber,94404,Weekday
1065765,11208,1/20/2016 13:58,Broadway St at Battery St,82,1/20/2016 17:05,Powell at Post (Union Square),71,380,Customer,94133,Weekday
1065766,11202,1/20/2016 13:58,Broadway St at Battery St,82,1/20/2016 17:05,Powell at Post (Union Square),71,449,Customer,94133,Weekday
1065767,430,1/20/2016 14:00,Powell Street BART,39,1/20/2016 14:08,Beale at Market,56,415,Subscriber,94553,Weekday
1065768,15330,1/20/2016 14:02,Civic Center BART (7th at Market),72,1/20/2016 18:17,Powell Street BART,39,75,Customer,55,Weekday
1065769,432,1/20/2016 14:06,Embarcadero at Sansome,60,1/20/2016 14:13,Beale at Market,56,267,Subscriber,94109,Weekday
1065770,796,1/20/2016 14:06,Civic Center BART (7th at Market),72,1/20/2016 14:19,Embarcadero at Folsom,51,590,Subscriber,94602,Weekday
1065771,596,1/20/2016 14:11,Beale at Market,56,1/20/2016 14:21,Market at 4th,76,343,Subscriber,94107,Weekday
1065772,506,1/20/2016 14:13,Davis at Jackson,42,1/20/2016 14:21,Howard at 2nd,63,429,Subscriber,94306,Weekday
